,Name,Domain,Instance,No Drones,No Deliveries,Network,Deadline,Correlation Size,Trace,Generalized Variance,Largest Correlation Coefficient,Number of Constraints,MC Probability Booles,MC Probability Independent,MC Probability Correlated,Theoretical Probability Booles,Theoretical Probability Independent,Theoretical Probability Correlated,Booles Runtime,Indpendent Runtime,Correlated Runtime,Percentage Difference (Correlated - Booles),Percentage Difference (Correlated - Independent),Percentage Difference (MC Correlated - Theoretical Correlated),Percentage Difference (MC Correlated - Theoretical Independent)
6606,drones_instance-73_network_1_deadline_12_corrsize_4,drones,73,4,2,1,12,4,78.37870545879288,0.0744352865248591,0.7753,77,0.0564,0.0582,0.0657,0.0758014278617126,0.107983134233825,0.0623298443474762,0.2237358093261718,0.4332842826843261,67.5781078338623,14.155251141552505,11.41552511415524,5.129612865333017,-64.35789076685693
6607,drones_instance-73_network_1_deadline_13_corrsize_2,drones,73,4,2,1,13,2,32.81679321962066,0.8289527651024017,0.3452,77,0.9943,0.9962,0.9962,0.995759875687695,0.994759141236436,0.9947836722278656,0.2195000648498535,1.119296312332153,1.2887389659881592,0.19072475406544998,0.0,0.14217303474547352,0.14463549122303992
6608,drones_instance-73_network_1_deadline_13_corrsize_3,drones,73,4,2,1,13,3,49.99910968553503,0.4325174543070746,0.546,77,0.9753,0.9778,0.9768,0.9763785421654778,0.9807634671039271,0.9796436862616906,0.2198939323425293,0.3012323379516601,0.3350512981414795,0.15356265356265938,-0.10237510237510246,-0.29112267216324994,-0.4057603505248918
6609,drones_instance-73_network_1_deadline_13_corrsize_4,drones,73,4,2,1,13,4,94.03050182697308,0.2682931711564999,0.4442,77,0.196,0.2014,0.2006,0.1621406679150598,0.2125185798566152,0.203530073749072,0.2237741947174072,0.407151460647583,61.52899861335754,2.2931206380857394,-0.3988035892323007,-1.4606549098065822,-5.941465531712466
6610,drones_instance-73_network_1_deadline_14_corrsize_2,drones,73,4,2,1,14,2,64.57526483961597,0.96143323301136,0.1828,77,0.801,0.8042,0.8043,0.7643157852953176,0.8047141571367424,0.8010772305859277,0.2236359119415283,0.4127764701843261,0.5242655277252197,0.410294666169336,0.012433171702099836,0.40069245481440885,-0.05149286792769132
6611,drones_instance-73_network_1_deadline_14_corrsize_3,drones,73,4,2,1,14,3,75.35048036052072,0.2152836571214016,0.7174,77,0.9957,0.9982,0.998,1.0,0.9976338706701058,0.9973860003815516,0.2171566486358642,0.3024399280548095,6.563039064407349,0.23046092184368425,-0.020040080160318434,0.061523007860564666,0.03668630560062283
6612,drones_instance-73_network_1_deadline_14_corrsize_4,drones,73,4,2,1,14,4,114.74915570688133,0.2326706832606143,0.4852,77,0.8364,0.8395,0.8364,0.7880369500782788,0.8240433690880937,0.8387468213309401,0.2187016010284423,0.3952021598815918,7.491062164306641,0.0,-0.37063605930176846,-0.2805860032209598,1.4773590282049627
6613,drones_instance-73_network_2_deadline_10_corrsize_2,drones,73,4,2,2,10,2,40.53289513251036,0.8771004835050304,0.3336,77,0.6273,0.6273,0.6274,0.5795836009635983,0.6359717961980864,0.62317405905961,0.2182302474975586,0.3720541000366211,0.9245753288269044,0.015938795027094197,0.015938795027094197,0.6735640644548888,-1.3662410261534041
6614,drones_instance-73_network_2_deadline_10_corrsize_3,drones,73,4,2,2,10,3,64.84793765002871,0.0422486041997532,0.6845,77,0.2018,0.2079,0.2174,0.1339317243458369,0.1806891754241755,0.2141275429810678,0.2206943035125732,0.4210562705993652,11.584412574768066,7.1757129714811425,4.369825206991724,1.5052700179081062,16.886303852725163
6616,drones_instance-73_network_2_deadline_11_corrsize_2,drones,73,4,2,2,11,2,66.08774642905954,0.6638468839833599,0.5792,77,0.397,0.4046,0.4083,0.3781944099647266,0.4449624548272497,0.4120702350415506,0.2222023010253906,0.4623105525970459,1.1879360675811768,2.767572863090859,0.906196424197889,-0.9233982467672317,-8.979293369397434
6617,drones_instance-73_network_2_deadline_11_corrsize_3,drones,73,4,2,2,11,3,47.4670131412141,0.7799061826258696,0.2959,77,0.8528,0.8532,0.8532,0.8211321614233078,0.8519361735781956,0.8521332764344806,0.2211549282073974,0.3346114158630371,0.7680709362030029,0.04688232536333286,0.0,0.12502620317855143,0.14812780377453555
6618,drones_instance-73_network_2_deadline_11_corrsize_4,drones,73,4,2,2,11,4,19.670221412897853,0.4139323293830536,0.5204,77,0.9946,0.9998,0.9999,1.0,0.999366755685004,0.9993672554139102,0.2208514213562011,0.3469324111938476,0.8836348056793213,0.5300530053005271,0.0100010001000089,0.053279786587634936,0.053329764476049354
6619,drones_instance-73_network_2_deadline_12_corrsize_2,drones,73,4,2,2,12,2,60.1256060452186,0.2264877794251776,0.8328,77,0.8642,0.8644,0.8649,0.8228800521660479,0.8533787144327656,0.8648991184568202,0.2159016132354736,0.3789868354797363,1.1206908226013184,0.0809342120476395,0.0578101514626033,0.0001019242894886182,1.3320945273713052
6620,drones_instance-73_network_2_deadline_12_corrsize_3,drones,73,4,2,2,12,3,71.81925061560426,0.7503134796729374,0.3037,77,0.8494,0.8494,0.8494,0.8228539115512046,0.8534748245613059,0.8540130911962248,0.2207155227661132,0.3342940807342529,0.6289210319519043,0.0,0.0,-0.5430999760095093,-0.47972975762959874
6621,drones_instance-73_network_2_deadline_12_corrsize_4,drones,73,4,2,2,12,4,75.10168610903597,0.3881658432313183,0.5143,77,0.1169,0.1161,0.1264,0.0760109902823434,0.1081806565888612,0.1217413336112728,0.2204880714416504,0.445026159286499,13.857077360153198,7.5158227848101316,8.148734177215204,3.6856537885500065,14.414037508812353
6622,drones_instance-73_network_2_deadline_13_corrsize_2,drones,73,4,2,2,13,2,14.26884708860294,0.0951100121487936,0.9468,77,0.9941,0.9998,0.9998,1.0,0.9993595636216622,0.9994189025386656,0.2159810066223144,0.2787392139434814,0.3015851974487304,0.5701140228045647,0.0,0.03811736960736267,0.04405244832344409
6624,drones_instance-73_network_2_deadline_13_corrsize_4,drones,73,4,2,2,13,4,118.92097126292182,0.0976151523266565,0.7837,77,0.44,0.4351,0.4428,0.3030812720127524,0.3658637904084972,0.4378690558782717,0.2176167964935302,0.4462642669677734,20.767329454422,0.6323396567299062,1.7389340560072357,1.1135826833171503,17.37493441542521
6625,drones_instance-73_network_2_deadline_14_corrsize_2,drones,73,4,2,2,14,2,39.39276016488948,0.1195365654939456,0.9272,77,0.9855,0.9873,0.9873,0.981898252196653,0.9848811610707836,0.9852341515446092,0.2188982963562011,1.146719455718994,0.4325940608978271,0.18231540565176874,0.0,0.20924222175536375,0.24499533365910559
6626,drones_instance-73_network_2_deadline_14_corrsize_3,drones,73,4,2,2,14,3,11.266107252122856,0.120669987737494,0.7439,77,0.9943,0.9994,0.9994,1.0,0.9992719478473026,0.9992810553541438,0.2236208915710449,0.3013062477111816,0.8505213260650635,0.5103061837102254,0.0,0.011901605548944972,0.012812903011546917
6627,drones_instance-73_network_2_deadline_14_corrsize_4,drones,73,4,2,2,14,4,67.72623542474736,0.9092452537875402,0.161,77,0.9941,0.9956,0.9948,0.9979614563842408,0.996080599576682,0.9943779821406652,0.2171335220336914,0.3908708095550537,1.461843967437744,0.07036590269401226,-0.08041817450744097,0.042422382321554306,-0.12872935028970936
6628,drones_instance-73_network_3_deadline_10_corrsize_2,drones,73,4,2,3,10,2,35.39207326984935,0.9853809513823296,0.1148,77,0.1074,0.112,0.1131,0.0806948473527292,0.1152630472434582,0.1129865341975426,0.2163407802581787,0.4423160552978515,0.7154948711395264,5.039787798408497,0.9725906277630447,0.1003234327651629,-1.9125086149055694
6631,drones_instance-73_network_3_deadline_11_corrsize_3,drones,73,4,2,3,11,3,34.89040782781955,0.413514141152046,0.5547,77,0.8974,0.8997,0.8989,0.8729506201509791,0.8974010948024189,0.8945616622500222,0.2202491760253906,0.3315439224243164,1.9009382724761963,0.16687061964624061,-0.0889976638113275,0.4826274057156333,0.16674882607421435
6632,drones_instance-73_network_3_deadline_11_corrsize_4,drones,73,4,2,3,11,4,63.03989674421289,0.0801755259138843,0.7522,77,0.2546,0.2669,0.2716,0.1890940714132253,0.2476223118905879,0.2744190957315168,0.2189185619354248,0.4128625392913818,26.18466091156006,6.2592047128129655,1.7304860088365175,-1.0379586640341625,8.8283093186348
6633,drones_instance-73_network_3_deadline_12_corrsize_2,drones,73,4,2,3,12,2,53.65467048151353,0.9617437031299344,0.1526,77,0.7977,0.7974,0.7977,0.7584427359216652,0.7977647970056698,0.7954955254989301,0.2154030799865722,0.3535709381103515,0.4642279148101806,0.0,0.03760812335464046,0.27635382989468027,-0.008122979274145518
6634,drones_instance-73_network_3_deadline_12_corrsize_3,drones,73,4,2,3,12,3,2.452292230393174,0.0104265149915954,0.7634,77,0.9946,0.9998,0.9999,1.0,0.999366755685004,0.999433386513975,0.2209424972534179,0.3063793182373047,1.0311918258666992,0.5300530053005271,0.0100010001000089,0.04666601520402622,0.053329764476049354
6636,drones_instance-73_network_3_deadline_13_corrsize_2,drones,73,4,2,3,13,2,10.100920781634152,0.0084526012064529,0.9881,77,0.9966,0.9999,1.0,1.0,0.999366755685004,0.999449447976464,0.2175452709197998,0.4116911888122558,1.4824097156524658,0.33999999999999586,0.009999999999998899,0.05505520235360439,0.06332443149960065
6637,drones_instance-73_network_3_deadline_13_corrsize_3,drones,73,4,2,3,13,3,60.89722004703799,0.6510466443766793,0.3783,77,0.4994,0.5026,0.5039,0.478415888469513,0.540376922885375,0.5114552101977557,0.2219786643981933,0.4621779918670654,2.321385383605957,0.8930343322087723,0.2579876959714165,-1.499347131922154,-7.238920993327041
6638,drones_instance-73_network_3_deadline_13_corrsize_4,drones,73,4,2,3,13,4,8.288330963513925,0.7834810070176974,0.3031,77,0.4661,0.4738,0.4753,0.4174951612598929,0.4841462821314272,0.4816371900310565,0.2224507331848144,0.5405292510986328,1.3711130619049072,1.9356196086682067,0.3155901535872084,-1.3333031834749596,-1.8611996910219202
6639,drones_instance-73_network_3_deadline_14_corrsize_2,drones,73,4,2,3,14,2,15.123486478670278,0.3815078851246096,0.6714,77,0.9835,0.9859,0.986,0.9838493584231218,0.9863496828516009,0.987097012716728,0.2173271179199218,0.3707051277160644,0.5621750354766846,0.25354969574035974,0.010141987829613487,-0.11125889621988018,-0.03546479225160885
6640,drones_instance-73_network_3_deadline_14_corrsize_3,drones,73,4,2,3,14,3,121.0048002959534,0.0666670237774658,0.6468,77,0.9362,0.9376,0.9376,0.9219566144652088,0.9364291419757236,0.9374439490997438,0.2189838886260986,0.3323838710784912,35.48196768760681,0.1493174061433401,0.0,0.016643654037560376,0.12487820224791073
6641,drones_instance-73_network_3_deadline_14_corrsize_4,drones,73,4,2,3,14,4,29.729802106416592,0.4572358472077438,0.4734,77,0.7732,0.7823,0.7823,0.7520887258457691,0.7953824640402819,0.7908731752006385,0.2318270206451416,0.4044902324676513,3.853822946548462,1.1632366099961648,0.0,-1.095893544757573,-1.6723078154521163
6642,drones_instance-73_network_4_deadline_10_corrsize_2,drones,73,4,2,4,10,2,20.49534657549285,0.6788653221054276,0.5598,77,0.5235,0.532,0.5352,0.4186072911517272,0.4835566985774859,0.5408150740190313,0.2223365306854248,0.3788487911224365,0.7561204433441162,2.186098654708528,0.5979073243647198,-1.0491543383840198,9.649346304655102
6644,drones_instance-73_network_4_deadline_10_corrsize_4,drones,73,4,2,4,10,4,96.45449560852676,0.1109607512227924,0.6247,77,0.3594,0.3671,0.3738,0.3124409629855337,0.3814141629825924,0.3711061225487422,0.2269067764282226,0.4535839557647705,23.16462278366089,3.852327447833072,1.7924023542001173,0.7206734754568807,-2.0369617395913258
6645,drones_instance-73_network_4_deadline_11_corrsize_2,drones,73,4,2,4,11,2,63.06982917910303,0.8112955302983843,0.3326,77,0.7415,0.7429,0.7429,0.6764204129107523,0.7260069305741279,0.7400649908114236,0.2206215858459472,0.4018440246582031,0.6660280227661133,0.1884506663077072,0.0,0.3816138361255049,2.2739358494914654
6647,drones_instance-73_network_4_deadline_11_corrsize_4,drones,73,4,2,4,11,4,26.91322236464704,0.6506055318237856,0.2856,77,0.9251,0.9269,0.9263,0.9037797201118556,0.9232058795536868,0.9251931920463272,0.2194464206695556,0.3376972675323486,2.275323867797852,0.12954766274424903,-0.06477383137211852,0.11948698625421512,0.33403006005756086
6649,drones_instance-73_network_4_deadline_12_corrsize_3,drones,73,4,2,4,12,3,10.146401860158452,0.0801717060812592,0.7574,77,0.9964,0.9999,0.9999,1.0,0.999366755685004,0.9993893288149532,0.2251327037811279,0.2810237407684326,0.5881946086883545,0.3500350035003559,0.0,0.051072225727250106,0.053329764476049354
6650,drones_instance-73_network_4_deadline_12_corrsize_4,drones,73,4,2,4,12,4,31.404526741786466,0.294046486022764,0.5097,77,0.3178,0.3394,0.3361,0.2398249497517096,0.3034459839063163,0.3325767568655179,0.2218492031097412,0.3426141738891601,30.471566915512085,5.4448080928295095,-0.9818506396905593,1.0482722804171678,9.715565633348328
6651,drones_instance-73_network_4_deadline_13_corrsize_2,drones,73,4,2,4,13,2,13.46038092702042,0.2780502559155249,0.8489,77,0.9957,0.9997,0.9999,1.0,0.999366755685004,0.9994051837948992,0.2190525531768798,0.2922310829162597,1.4381208419799805,0.4200420042004182,0.0200020002000178,0.04948656916700012,0.053329764476049354
6652,drones_instance-73_network_4_deadline_13_corrsize_3,drones,73,4,2,4,13,3,85.6749490099451,0.6098288398793943,0.3845,77,0.9488,0.9502,0.9516,0.9387991163373104,0.950717947842441,0.951062225642286,0.218050479888916,1.1294889450073242,1.335254192352295,0.2942412778478378,0.14712063892391308,0.05651264793126949,0.0926914835602131
6653,drones_instance-73_network_4_deadline_13_corrsize_4,drones,73,4,2,4,13,4,76.72309127474381,0.136709723318082,0.7718,77,0.2243,0.2438,0.2457,0.200388667562164,0.2608643961523334,0.2501457857786551,0.2209682464599609,0.3910667896270752,74.29303193092346,8.709808709808712,0.7733007733007785,-1.8094366213492439,-6.171915405915108
6654,drones_instance-73_network_4_deadline_14_corrsize_2,drones,73,4,2,4,14,2,75.07401957139406,0.98686631541264,0.0972,77,0.979,0.9817,0.9817,0.9782391126155948,0.9823501571661004,0.9823326758671264,0.2167911529541015,0.3435869216918945,0.42108154296875,0.2750331058368173,0.0,-0.06444696619398411,-0.06622768321283445
6655,drones_instance-73_network_4_deadline_14_corrsize_3,drones,73,4,2,4,14,3,16.748774135103428,0.412481599007697,0.5712,77,0.917,0.9187,0.9177,0.8976768827705923,0.918008215652863,0.917188738239615,0.2231707572937011,0.4107978343963623,1.7993404865264893,0.07627765064835162,-0.10896807235480015,0.05571120849787102,-0.03358566556205584
6656,drones_instance-73_network_4_deadline_14_corrsize_4,drones,73,4,2,4,14,4,64.03306988530127,0.0553393504662461,0.7291,77,0.8704,0.8719,0.8723,0.822460293536401,0.8542068140111158,0.8720734871729122,0.2214317321777343,0.3709728717803955,49.17471361160278,0.21781497191333404,0.04585578356069655,0.025967307931645495,2.074193051574482
6658,drones_instance-73_network_5_deadline_10_corrsize_3,drones,73,4,2,5,10,3,65.08714037524149,0.5564010522815827,0.476,77,0.0936,0.0968,0.0976,0.053506010479041,0.0826524419880742,0.0917520975659416,0.2233839035034179,0.4260978698730469,2.353432893753052,4.098360655737708,0.8196721311475502,5.991703313584428,15.315120913858408
6660,drones_instance-73_network_5_deadline_11_corrsize_2,drones,73,4,2,5,11,2,49.56233372733403,0.933354565272152,0.2089,77,0.4131,0.4134,0.4156,0.3362686846942944,0.3995329352978099,0.4181147345439241,0.2203142642974853,0.4182016849517822,0.6108179092407227,0.601539942252166,0.5293551491819142,-0.6050853089326493,3.8659924692468968
6662,drones_instance-73_network_5_deadline_11_corrsize_4,drones,73,4,2,5,11,4,50.801441874740405,0.0016518017781183,0.873,77,0.7062,0.7058,0.7061,0.646633748171735,0.6992135602965016,0.709214746913399,0.2194423675537109,0.4378116130828857,395.1063678264618,-0.014162299957527264,0.04248689987253462,-0.44111980079295854,0.9752782472027103
6663,drones_instance-73_network_5_deadline_12_corrsize_2,drones,73,4,2,5,12,2,60.61812729045565,0.9458912165599224,0.2193,77,0.73,0.73,0.7297,0.6771410530499233,0.7259004477761203,0.7234311599727934,0.2171967029571533,0.3845934867858886,0.5389206409454346,-0.041112786076465256,-0.041112786076465256,0.8590982632871897,0.5207005925558081
6664,drones_instance-73_network_5_deadline_12_corrsize_3,drones,73,4,2,5,12,3,29.93468968633773,0.6660107394963495,0.3311,77,0.9836,0.9854,0.984,0.9836576249233456,0.986027015795131,0.9852321362726988,0.2180829048156738,0.5051848888397217,0.9643445014953612,0.040650406504060564,-0.14227642276423455,-0.12521710088402468,-0.2059975401555876
6665,drones_instance-73_network_5_deadline_12_corrsize_4,drones,73,4,2,5,12,4,61.9991644205962,0.0270068847996745,0.7234,77,0.9743,0.9767,0.9759,0.9691048472793938,0.975409072731888,0.9744997125587964,0.2208876609802246,0.3380382061004638,188.0414276123047,0.16395122451070138,-0.08197561225535638,0.14348677540768254,0.05030507922040695
6666,drones_instance-73_network_5_deadline_13_corrsize_2,drones,73,4,2,5,13,2,49.66854476348961,0.6930802944,0.553,77,0.9915,0.994,0.994,0.9938469643890144,0.9933962169819984,0.9934112665113968,0.2191812992095947,0.353323221206665,0.4665796756744385,0.25150905432595033,0.0,0.05922872118744682,0.060742758350258455
6668,drones_instance-73_network_5_deadline_13_corrsize_4,drones,73,4,2,5,13,4,36.80495160032866,0.7092684172364738,0.3155,77,0.2628,0.268,0.2698,0.1789524333379558,0.2293809193976557,0.2702250831294637,0.221743106842041,0.478989839553833,2.4323413372039795,2.594514455151967,0.6671608598962077,-0.1575549034335472,14.981126983819232
6669,drones_instance-73_network_5_deadline_14_corrsize_2,drones,73,4,2,5,14,2,42.02531101082489,0.63611471146896,0.602,77,0.9723,0.9745,0.9745,0.967249978140118,0.973816955678698,0.9738599690328846,0.2202975749969482,0.3210723400115967,0.4146664142608642,0.2257567983581303,0.0,0.0656778827209237,0.07009177232448045
6670,drones_instance-73_network_5_deadline_14_corrsize_3,drones,73,4,2,5,14,3,28.93771879255668,0.4880742339685986,0.3667,77,0.9956,0.9998,0.9998,1.0,0.999366755685004,0.9993691758259272,0.2201521396636963,0.2851300239562988,0.3412594795227051,0.4200840168033588,0.0,0.04309103561440369,0.0433330981192267
6671,drones_instance-73_network_5_deadline_14_corrsize_4,drones,73,4,2,5,14,4,73.39277434352202,0.0673647449367071,0.7431,77,0.9037,0.9048,0.9047,0.8821778850315812,0.9045577790731136,0.9031130707444734,0.2232096195220947,0.3694570064544678,19.6639404296875,0.11053387863380136,-0.011053387863391181,0.17540944573079514,0.015720230671638795
6672,drones_instance-73_network_6_deadline_10_corrsize_2,drones,73,4,2,6,10,2,78.92045883344448,0.2280929573854465,0.8674,77,0.2779,0.3039,0.3074,0.1719576716120143,0.2307139654820196,0.3160536149580117,0.2192797660827636,0.4193418025970459,1.0142385959625244,9.596616785946658,1.1385816525699426,-2.815099205599122,24.946660545862198
6676,drones_instance-73_network_6_deadline_11_corrsize_3,drones,73,4,2,6,11,3,64.38596157031002,0.114491011578124,0.6764,77,0.1421,0.1574,0.1874,0.1191567778388605,0.1616490475581249,0.188729695284371,0.225041389465332,0.4205799102783203,18.42353343963623,24.172892209178233,16.008537886872997,-0.709549244594979,13.741169926294084
